3.810000000000000053e-01
3.953377429373824414e-01
4.005720250502297630e-01
3.914591882106306375e-01
3.772287354258156422e-01
3.943554581782457991e-01
4.029477843052264308e-01
4.155655062122646237e-01
3.927345917671600795e-01
3.678067500567385739e-01
3.766272984381581757e-01
4.026875521515220213e-01
4.025101816679471645e-01
3.906482481509102600e-01
3.965608603200959648e-01
3.764563091651412230e-01
3.657724801165873618e-01
4.187921063098134500e-01
4.055498825006474406e-01
4.017105912574384652e-01
4.183112755948791839e-01
4.098073934982201516e-01
3.712315317866254905e-01
3.725229223715066929e-01
3.929216798483271544e-01
4.154278385938051654e-01
3.941667082011071077e-01
3.974282741522945916e-01
4.024214484850623941e-01
3.762133131351262372e-01
3.579791622971256748e-01
4.051828977791746000e-01
3.857260057455939029e-01
3.772376813541872820e-01
3.747009520741382826e-01
3.721990602958230587e-01
3.680208098025468111e-01
3.749700751533201482e-01
3.693531954845899468e-01
3.751582560014360412e-01
3.905529563862785158e-01
4.068456403370380170e-01
3.921547620419520985e-01
4.100438034749704364e-01
4.089109312124410422e-01
4.174445080326599222e-01
4.042714916770808187e-01
3.793849531072003844e-01
3.784131770888237156e-01
3.831510938679165146e-01
3.896607637521853351e-01
